SK_ID_CURR,prob_randomforest
114003,0.12
114010,0.04
114011,0.28
114032,0.02
114047,0.14
114055,0.07
114056,0.15
114064,0.1
114065,0.1
114067,0.12
114068,0.03
114075,0.05
114076,0.05
114077,0.04
114094,0.09
114095,0.0
114109,0.11
114114,0.04
114116,0.01
114127,0.01
114158,0.05
114168,0.14
114169,0.14
114171,0.12
114180,0.25
114193,0.0
114198,0.06
114201,0.08
114202,0.35
114207,0.08
114210,0.08
114221,0.1
114222,0.12
114227,0.08
114250,0.01
114253,0.09
114265,0.09
114267,0.12
114273,0.31
114280,0.2
114281,0.07
114283,0.45
114291,0.36
114310,0.28
114316,0.03
114326,0.02
114327,0.05
114339,0.09
114352,0.02
114359,0.18
114360,0.1
114382,0.15
114396,0.12
114397,0.04
114415,0.12
114425,0.06
114434,0.14
114456,0.17
114463,0.02
114469,0.01
114476,0.03
114480,0.01
114482,0.15
114492,0.06
114493,0.06
114501,0.1
114506,0.06
114510,0.11
114515,0.18
114524,0.21
114545,0.1
114546,0.05
114560,0.08
114562,0.1
114563,0.13
114566,0.1
114599,0.04
114601,0.03
114607,0.14
114612,0.05
114622,0.12
114625,0.15
114634,0.05
114635,0.07
114641,0.0
114644,0.08
114645,0.02
114651,0.04
114653,0.05
114654,0.06
114667,0.07
114668,0.15
114670,0.09
114686,0.18
114688,0.25
114690,0.11
114691,0.02
114700,0.07
114706,0.02
114740,0.04
114741,0.15
114755,0.03
114757,0.02
114767,0.19
114772,0.1
114780,0.16
114782,0.04
114791,0.05
114815,0.12
114823,0.11
114835,0.07
114838,0.02
114840,0.05
114842,0.11
114844,0.18
114850,0.16
114853,0.02
114856,0.29
114857,0.09
114858,0.13
114864,0.06
114871,0.05
114875,0.12
114879,0.06
114893,0.07
114912,0.08
114922,0.09
114930,0.02
114945,0.03
114951,0.03
114958,0.02
114962,0.12
114976,0.01
114978,0.03
114987,0.08
115002,0.03
115005,0.03
115023,0.08
115030,0.01
115033,0.17
115034,0.11
115038,0.02
115046,0.09
115049,0.1
115055,0.05
115059,0.14
115076,0.12
115078,0.06
115081,0.14
115085,0.03
115096,0.1
115101,0.02
115114,0.05
115119,0.08
115121,0.03
115122,0.08
115144,0.07
115147,0.07
115151,0.01
115172,0.1
115175,0.11
115183,0.06
115185,0.14
115197,0.09
115200,0.01
115207,0.08
115217,0.01
115230,0.18
115237,0.03
115246,0.03
115251,0.02
115269,0.07
115290,0.06
115299,0.04
115309,0.18
115310,0.06
115311,0.05
115312,0.08
115323,0.12
115324,0.06
115341,0.17
115342,0.06
115343,0.05
115350,0.1
115354,0.02
115360,0.06
115368,0.1
115373,0.02
115396,0.25
115400,0.08
115401,0.08
115404,0.03
115405,0.04
115406,0.03
115407,0.08
115412,0.06
115413,0.12
115415,0.1
115423,0.08
115427,0.14
115428,0.03
115439,0.08
115440,0.16
115447,0.08
115450,0.08
115457,0.12
115459,0.07
115463,0.05
115473,0.33
115477,0.03
115479,0.04
115480,0.11
115481,0.09
115485,0.19
115489,0.05
115495,0.04
115500,0.12
115521,0.17
115572,0.02
115580,0.04
115582,0.04
115586,0.08
115587,0.1
115588,0.03
115591,0.13
115592,0.01
115618,0.05
115619,0.11
115621,0.33
115632,0.16
115646,0.09
115658,0.07
115671,0.05
115680,0.09
115686,0.06
115688,0.08
115705,0.15
115707,0.04
115708,0.14
115726,0.23
115759,0.06
115773,0.04
115777,0.01
115778,0.13
115781,0.22
115801,0.21
115804,0.1
115810,0.04
115812,0.11
115820,0.2
115827,0.02
115831,0.07
115841,0.07
115846,0.2
115852,0.03
115857,0.02
115858,0.09
115860,0.09
115865,0.04
115867,0.12
115869,0.09
115877,0.09
115904,0.13
115913,0.1
115916,0.04
115928,0.04
115932,0.05
115933,0.04
115937,0.33
115938,0.01
115957,0.04
115958,0.05
115969,0.01
115980,0.18
115984,0.02
116006,0.1
116007,0.19
116008,0.1
116009,0.18
116011,0.05
116012,0.17
116015,0.25
116025,0.1
116047,0.02
116052,0.06
116068,0.01
116077,0.02
116084,0.07
116089,0.0
116093,0.01
116097,0.11
116102,0.14
116118,0.09
116119,0.02
116125,0.07
116128,0.05
116135,0.03
116140,0.15
116141,0.05
116142,0.01
116153,0.09
116156,0.07
116157,0.06
116167,0.04
116168,0.23
116175,0.05
116187,0.04
116189,0.12
116191,0.02
116201,0.16
116210,0.07
116213,0.05
116215,0.17
116223,0.06
116226,0.04
116228,0.04
116241,0.01
116247,0.06
116266,0.02
116276,0.32
116287,0.02
116289,0.09
116292,0.1
116306,0.0
116309,0.1
116312,0.04
116313,0.04
116335,0.03
116342,0.09
116348,0.07
116367,0.05
116380,0.11
116383,0.15
116389,0.04
116395,0.1
116397,0.02
116398,0.23
116402,0.09
116404,0.01
116406,0.03
116424,0.06
116428,0.04
116436,0.03
116440,0.01
116448,0.01
116458,0.07
116466,0.01
116469,0.02
116473,0.05
116474,0.05
116479,0.09
116480,0.05
116491,0.03
116493,0.11
116505,0.06
116511,0.09
116525,0.17
116535,0.06
116544,0.06
116546,0.06
116562,0.09
116565,0.06
116578,0.06
116579,0.07
116580,0.17
116582,0.03
116584,0.02
116586,0.09
116596,0.0
116597,0.06
116598,0.1
116604,0.32
116608,0.01
116609,0.03
116613,0.06
116614,0.13
116615,0.13
116633,0.08
116637,0.05
116643,0.03
116647,0.22
116656,0.08
116659,0.15
116662,0.09
116676,0.03
116680,0.08
116681,0.08
116683,0.12
116684,0.07
116712,0.05
116720,0.04
116726,0.11
116729,0.07
116737,0.08
116745,0.11
116747,0.11
116766,0.01
116781,0.04
116783,0.04
116787,0.05
116788,0.21
116789,0.06
116801,0.0
116803,0.07
116804,0.11
116806,0.05
116815,0.15
116817,0.06
116825,0.13
116828,0.03
116829,0.05
116853,0.14
116854,0.08
116859,0.04
116860,0.18
116865,0.06
116872,0.17
116880,0.09
116882,0.04
116893,0.12
116896,0.04
116906,0.0
116908,0.1
116925,0.04
116926,0.17
116948,0.1
116949,0.09
116955,0.11
116964,0.01
116974,0.04
116976,0.23
116990,0.06
116993,0.04
116994,0.11
116997,0.17
117003,0.08
117007,0.07
117011,0.07
117012,0.09
117019,0.05
117021,0.03
117030,0.09
117036,0.07
117043,0.05
117054,0.04
117070,0.04
117077,0.27
117087,0.05
117093,0.14
117105,0.02
117112,0.07
117129,0.21
117135,0.14
117138,0.31
117142,0.07
117148,0.17
117157,0.05
117170,0.02
117171,0.04
117172,0.09
117178,0.1
117186,0.05
117187,0.12
117193,0.23
117194,0.06
117199,0.01
117207,0.01
117211,0.04
117216,0.11
117217,0.03
117218,0.0
117219,0.05
117224,0.1
117225,0.03
117239,0.14
117242,0.12
117249,0.44
117255,0.09
117257,0.15
117272,0.07
117284,0.19
117287,0.12
117293,0.03
117298,0.28
117299,0.04
117307,0.09
117321,0.03
117323,0.11
117326,0.12
117327,0.25
117341,0.0
117350,0.16
117362,0.19
117375,0.01
117391,0.12
117392,0.07
117396,0.09
117399,0.02
117400,0.19
117402,0.02
117406,0.15
117417,0.32
117418,0.06
117425,0.13
117428,0.08
117443,0.11
117448,0.06
117449,0.02
117450,0.14
117463,0.11
117467,0.06
117478,0.09
117480,0.11
117483,0.16
117484,0.16
117495,0.2
117498,0.06
117501,0.05
117503,0.17
117520,0.29
117524,0.1
117525,0.18
117526,0.08
117527,0.18
117531,0.15
117545,0.03
117547,0.24
117557,0.04
117563,0.13
117564,0.05
117598,0.14
117599,0.12
117610,0.01
117614,0.04
117616,0.11
117623,0.08
117625,0.23
117633,0.06
117634,0.09
117639,0.15
117652,0.05
117653,0.16
117660,0.19
117661,0.03
117662,0.03
117676,0.05
117677,0.22
117681,0.03
117684,0.14
117707,0.05
117736,0.23
117737,0.03
117741,0.05
117746,0.19
117753,0.21
117755,0.09
117775,0.06
117784,0.1
117786,0.08
117791,0.01
117801,0.25
117805,0.07
117816,0.04
117824,0.08
117835,0.03
117837,0.02
117847,0.11
117853,0.04
117854,0.09
117886,0.15
117900,0.04
117920,0.21
117924,0.0
117925,0.14
117934,0.03
117957,0.1
117959,0.07
117967,0.15
117969,0.16
117981,0.05
117982,0.02
117996,0.13
118000,0.22
118018,0.11
118025,0.09
118026,0.16
118044,0.08
118045,0.26
118048,0.06
118055,0.18
118058,0.09
118060,0.24
118066,0.0
118071,0.12
118072,0.07
118082,0.05
118089,0.07
118106,0.03
118115,0.01
118127,0.29
118144,0.13
118150,0.07
118151,0.03
118157,0.29
118162,0.01
118163,0.06
118166,0.02
118181,0.09
118191,0.06
118202,0.17
118205,0.06
118214,0.08
118251,0.16
118264,0.26
118271,0.29
118272,0.07
118276,0.12
118287,0.25
118291,0.03
118292,0.03
118294,0.08
118305,0.04
118312,0.04
118319,0.1
118321,0.04
118326,0.23
118342,0.18
118343,0.02
118353,0.07
118354,0.06
118358,0.06
118359,0.22
118365,0.09
118367,0.05
118368,0.1
118371,0.03
118378,0.19
118379,0.16
118383,0.03
118386,0.18
118387,0.11
118400,0.11
118403,0.05
118428,0.14
118440,0.07
118459,0.06
118490,0.05
118491,0.19
118492,0.06
118498,0.15
118499,0.08
118509,0.02
118518,0.06
118531,0.13
118532,0.01
118546,0.01
118548,0.04
118558,0.06
118560,0.12
118561,0.03
118562,0.11
118564,0.07
118569,0.08
118578,0.06
118585,0.02
118591,0.04
118592,0.1
118594,0.1
118611,0.06
118614,0.09
118622,0.04
118641,0.1
118642,0.05
118650,0.03
118666,0.1
118696,0.1
118697,0.04
118710,0.03
118717,0.09
118720,0.02
118735,0.05
118747,0.03
118750,0.07
118789,0.09
118791,0.13
118803,0.1
118804,0.11
118806,0.25
118809,0.06
118823,0.08
118842,0.02
118871,0.31
118874,0.12
118876,0.02
118886,0.05
118888,0.15
118889,0.07
118894,0.11
118898,0.07
118905,0.16
118911,0.04
118915,0.12
118916,0.13
118925,0.02
118926,0.06
118929,0.06
118935,0.03
118947,0.13
118951,0.02
118953,0.05
118960,0.05
118973,0.04
119001,0.08
119003,0.18
119009,0.16
119011,0.0
119012,0.09
119014,0.11
119025,0.03
119047,0.19
119049,0.01
119057,0.06
119062,0.08
119064,0.07
119069,0.09
119079,0.08
119088,0.0
119091,0.28
119095,0.14
119104,0.11
119108,0.18
119109,0.02
119115,0.12
119125,0.03
119146,0.06
119148,0.05
119160,0.14
119164,0.3
119169,0.13
119179,0.1
119187,0.15
119191,0.02
119205,0.05
119207,0.14
119208,0.06
119217,0.04
119230,0.03
119232,0.05
119236,0.12
119238,0.07
119240,0.08
119250,0.08
119251,0.05
119252,0.04
119266,0.06
119267,0.07
119270,0.11
119272,0.23
119276,0.03
119281,0.03
119295,0.05
119313,0.14
119318,0.03
119321,0.07
119340,0.02
119341,0.02
119344,0.13
119348,0.02
119353,0.07
119361,0.15
119362,0.43
119376,0.2
119383,0.14
119391,0.21
119394,0.05
119395,0.12
119415,0.0
119430,0.09
119441,0.01
119454,0.05
119468,0.05
119474,0.22
119492,0.05
119496,0.11
119500,0.16
119501,0.26
119510,0.05
119518,0.0
119524,0.27
119533,0.06
119540,0.2
119553,0.04
119573,0.02
119593,0.11
119594,0.06
119595,0.12
119596,0.02
119607,0.31
119609,0.03
119616,0.09
119618,0.22
119619,0.26
119628,0.05
119630,0.03
119632,0.14
119648,0.25
119671,0.16
119675,0.09
119683,0.13
119689,0.05
119697,0.05
119698,0.24
119702,0.19
119709,0.08
119715,0.01
119718,0.03
119719,0.23
119731,0.13
119736,0.09
119745,0.13
119749,0.03
119751,0.12
119757,0.18
119761,0.16
119762,0.06
119771,0.06
119778,0.06
119784,0.04
119788,0.09
119802,0.03
119803,0.2
119806,0.03
119810,0.02
119811,0.14
119813,0.12
119820,0.08
119821,0.27
119842,0.05
119843,0.02
119844,0.05
119861,0.02
119866,0.02
119868,0.13
119875,0.05
119896,0.28
119898,0.0
119921,0.01
119922,0.04
119929,0.13
119934,0.04
119938,0.08
119947,0.08
119948,0.33
119967,0.09
119977,0.02
119980,0.06
119984,0.06
119989,0.08
119990,0.04
119994,0.06
119999,0.2
120004,0.05
120020,0.06
120030,0.05
120036,0.13
120050,0.21
120051,0.27
120053,0.07
120075,0.09
120076,0.02
120088,0.09
120099,0.12
120101,0.03
120102,0.0
120108,0.0
120145,0.11
120146,0.07
120154,0.13
120156,0.11
120165,0.18
120166,0.07
120176,0.05
120179,0.22
120182,0.05
120198,0.1
120205,0.15
120208,0.0
120214,0.02
120220,0.07
120227,0.09
120233,0.08
120240,0.02
120243,0.11
120266,0.12
120268,0.17
120280,0.05
120281,0.05
120284,0.0
120298,0.06
120304,0.06
120306,0.12
120320,0.13
120325,0.01
120326,0.04
120335,0.24
120341,0.02
120343,0.09
120388,0.06
120390,0.08
120404,0.0
120405,0.02
120408,0.24
120415,0.1
120421,0.28
120422,0.01
120433,0.13
120437,0.24
120440,0.07
120441,0.07
120449,0.08
120457,0.14
120459,0.06
120460,0.02
120463,0.07
120464,0.03
120470,0.11
120488,0.16
120535,0.05
120538,0.04
120539,0.28
120541,0.1
120562,0.1
120570,0.07
120580,0.09
120581,0.1
120591,0.29
120593,0.13
120598,0.13
120603,0.04
120607,0.18
120642,0.05
120647,0.08
120649,0.03
120664,0.03
120665,0.08
120671,0.2
120678,0.04
120679,0.06
120680,0.13
120681,0.13
120691,0.13
120696,0.04
120697,0.16
120713,0.09
120721,0.17
120725,0.1
120734,0.15
120740,0.28
120748,0.1
120755,0.08
120759,0.02
120761,0.08
120764,0.11
120770,0.07
120777,0.04
120796,0.05
120803,0.04
120809,0.07
120811,0.02
120826,0.01
120829,0.04
120832,0.06
120840,0.17
120857,0.08
120885,0.03
120891,0.03
120894,0.02
120905,0.09
120913,0.18
120914,0.03
120918,0.03
120921,0.05
120923,0.12
120927,0.17
120928,0.16
120934,0.3
120936,0.09
120942,0.08
120946,0.03
120947,0.06
120953,0.03
120955,0.04
120956,0.06
120977,0.06
120980,0.2
120981,0.02
120982,0.02
120991,0.09
121011,0.09
121013,0.06
121018,0.1
121020,0.03
121037,0.01
121038,0.03
121039,0.01
121045,0.15
121046,0.04
121059,0.28
121066,0.22
121078,0.14
121080,0.32
121081,0.21
121086,0.14
121099,0.17
121100,0.03
121107,0.1
121108,0.06
121111,0.04
121130,0.04
121131,0.14
121135,0.11
121152,0.01
121156,0.04
121160,0.15
121162,0.13
121175,0.06
121181,0.03
121186,0.08
121197,0.03
121201,0.19
121208,0.01
121215,0.12
121220,0.19
121225,0.21
121227,0.03
121228,0.23
121243,0.13
121258,0.15
121259,0.04
121265,0.05
121279,0.15
121280,0.11
121281,0.11
121283,0.02
121288,0.07
121296,0.05
121300,0.13
121308,0.08
121321,0.15
121323,0.02
121332,0.04
121334,0.07
121348,0.07
121350,0.06
121351,0.11
121363,0.04
121379,0.07
121380,0.11
121383,0.06
121387,0.16
121414,0.06
121416,0.08
121422,0.08
121423,0.06
121427,0.09
121431,0.02
121438,0.1
121460,0.09
121479,0.05
121482,0.06
121483,0.19
121488,0.14
121489,0.2
121492,0.1
121502,0.0
121503,0.1
121513,0.03
121544,0.09
121545,0.14
121546,0.09
121552,0.22
121553,0.08
121556,0.17
121557,0.04
121583,0.09
121588,0.02
121596,0.07
121597,0.05
121612,0.02
121618,0.03
121619,0.04
121621,0.07
121622,0.06
121626,0.04
121628,0.09
121630,0.34
121631,0.06
121632,0.16
121641,0.06
121695,0.11
121733,0.14
121754,0.04
121762,0.17
121765,0.05
121766,0.09
121771,0.05
121772,0.38
121778,0.11
121791,0.08
121792,0.03
121822,0.08
121825,0.21
121832,0.09
121841,0.09
121846,0.05
121850,0.06
121851,0.06
121853,0.18
121857,0.07
121862,0.06
121863,0.01
121875,0.01
121881,0.09
121896,0.22
121901,0.02
121908,0.11
121909,0.18
121916,0.08
121919,0.07
121921,0.09
121933,0.08
121947,0.05
121948,0.2
121963,0.1
121968,0.06
121970,0.06
121978,0.04
121991,0.17
121996,0.04
121997,0.36
122000,0.06
122015,0.18
122017,0.18
122027,0.09
122044,0.01
122047,0.03
122055,0.2
122065,0.07
122069,0.04
122074,0.02
122086,0.11
122089,0.15
122099,0.02
122102,0.05
122118,0.14
122124,0.01
122125,0.04
122129,0.05
122133,0.09
122135,0.09
122136,0.09
122142,0.08
122154,0.08
122158,0.08
122160,0.0
122165,0.01
122166,0.12
122170,0.06
122175,0.09
122192,0.14
122207,0.06
122210,0.1
122215,0.03
122222,0.06
122234,0.15
122235,0.02
122236,0.07
122248,0.19
122256,0.04
122257,0.02
122258,0.06
122259,0.11
122260,0.09
122264,0.02
122266,0.1
122268,0.08
122271,0.06
122283,0.09
122286,0.01
122288,0.06
122301,0.05
122313,0.14
122322,0.0
122323,0.01
122324,0.04
122336,0.02
122338,0.13
122349,0.02
122351,0.12
122354,0.13
122358,0.15
122376,0.22
122378,0.08
122387,0.02
122392,0.1
122405,0.25
122409,0.07
122411,0.14
122415,0.08
122416,0.14
122425,0.2
122452,0.06
122453,0.16
122456,0.0
122458,0.19
122465,0.02
122468,0.07
122477,0.01
122483,0.07
122517,0.22
122521,0.37
122537,0.05
122538,0.1
122552,0.2
122557,0.18
122561,0.05
122568,0.06
122573,0.11
122583,0.22
122590,0.21
122609,0.03
122617,0.04
122621,0.13
122635,0.08
122638,0.08
122639,0.13
122644,0.02
122675,0.07
122699,0.18
122703,0.04
122706,0.07
122712,0.05
122730,0.03
122731,0.03
122736,0.06
122741,0.11
122745,0.05
122751,0.24
122768,0.03
122785,0.14
122797,0.07
122812,0.06
122816,0.02
122817,0.02
122826,0.08
122838,0.13
122845,0.03
122848,0.02
122850,0.02
122856,0.06
122862,0.09
122869,0.19
122871,0.2
122874,0.23
122875,0.14
122885,0.12
122901,0.05
122902,0.06
122903,0.1
122904,0.09
122910,0.04
122921,0.1
122925,0.07
122964,0.08
122975,0.11
122977,0.09
122984,0.27
122999,0.07
123004,0.15
123009,0.05
123012,0.06
123018,0.0
123025,0.23
123037,0.02
123038,0.09
123039,0.07
123045,0.12
123046,0.02
123051,0.1
123052,0.04
123056,0.09
123061,0.05
123072,0.09
123074,0.06
123086,0.19
123087,0.04
123091,0.09
123094,0.01
123105,0.15
123110,0.05
123113,0.06
123114,0.12
123124,0.08
123131,0.06
123136,0.37
123146,0.02
123147,0.12
123155,0.22
123163,0.04
123182,0.09
123196,0.08
123200,0.03
123204,0.03
123207,0.05
123210,0.07
123215,0.17
123227,0.09
123234,0.05
123239,0.16
123249,0.31
123252,0.06
123255,0.03
123257,0.04
123260,0.04
123263,0.16
123274,0.03
123275,0.03
123276,0.02
123292,0.09
123308,0.03
123316,0.04
123328,0.06
123330,0.08
123331,0.22
123334,0.17
123343,0.01
123344,0.05
123345,0.08
123352,0.19
123356,0.02
123365,0.16
123368,0.04
123376,0.13
123381,0.04
123384,0.16
123389,0.06
123401,0.12
123419,0.04
123433,0.04
123438,0.2
123441,0.06
123456,0.12
123457,0.25
123476,0.04
123477,0.04
123489,0.15
123490,0.08
123496,0.14
123502,0.08
123503,0.24
123513,0.07
123515,0.13
123530,0.08
123532,0.03
123537,0.02
123539,0.13
123540,0.04
123546,0.04
123547,0.23
123554,0.13
123572,0.07
123574,0.13
123575,0.13
123576,0.02
123584,0.04
123586,0.09
123591,0.12
123606,0.11
123607,0.16
123615,0.04
123616,0.14
123619,0.08
123621,0.05
123622,0.02
123633,0.02
123635,0.11
123658,0.24
123659,0.07
123663,0.13
123666,0.05
123670,0.03
123678,0.07
123688,0.09
123707,0.01
123709,0.09
123720,0.08
123741,0.04
123751,0.15
123759,0.12
123765,0.16
123766,0.06
123793,0.31
123794,0.05
123809,0.15
123837,0.04
123839,0.05
123843,0.07
123851,0.05
123854,0.08
123860,0.03
123863,0.13
123879,0.05
123888,0.15
123891,0.05
123912,0.08
123942,0.04
123952,0.22
123953,0.06
123958,0.21
123966,0.03
123977,0.13
123981,0.02
124000,0.03
124023,0.03
124026,0.05
124027,0.09
124033,0.09
124053,0.07
124057,0.05
124065,0.08
124074,0.02
124079,0.12
124095,0.09
124110,0.13
124138,0.02
124167,0.19
124168,0.05
124175,0.09
124176,0.22
124181,0.15
124195,0.23
124197,0.03
124206,0.04
124225,0.01
124230,0.08
124231,0.1
124253,0.12
124257,0.02
124263,0.04
124277,0.04
124285,0.01
124289,0.05
124299,0.19
124303,0.13
124309,0.29
124316,0.09
124319,0.06
124335,0.14
124347,0.34
124359,0.13
124362,0.01
124363,0.15
124389,0.02
124390,0.03
124393,0.19
124401,0.28
124406,0.07
124407,0.05
124416,0.12
124423,0.06
124429,0.06
124431,0.09
124439,0.0
124441,0.14
124451,0.12
124454,0.08
124463,0.28
124492,0.1
124493,0.18
124503,0.05
124506,0.09
124514,0.04
124516,0.02
124519,0.11
124520,0.23
124539,0.06
